image_path,label,class_name
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0211.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0073.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1520.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1369.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1121.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1665.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1449.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0867.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0027.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0436.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0739.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1374.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0264.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0337.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0613.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1436.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1982.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0919.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1312.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1035.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0611.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0175.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0533.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0339.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1530.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1646.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0693.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0093.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0228.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0812.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1071.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1464.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1122.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0037.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0827.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0617.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0359.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1842.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0282.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0287.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0721.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0305.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1520.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1142.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0459.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1160.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1260.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1209.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0372.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1766.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1287.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1213.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1165.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1135.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0286.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0771.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0152.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1017.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0615.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1282.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0038.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0102.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1190.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1569.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1505.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1007.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1489.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0931.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1564.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0784.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0912.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0574.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0531.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0324.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1231.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1225.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0222.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1301.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0813.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1022.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1493.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0849.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0796.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1021.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1305.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0368.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0946.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1697.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1379.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0492.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0518.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0142.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0423.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1269.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0284.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1446.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0660.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0905.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0709.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0525.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0993.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0664.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0467.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0909.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1430.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0616.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0165.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1398.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1713.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0693.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1183.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1407.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1598.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0055.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0088.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0208.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0087.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1709.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1315.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1896.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1922.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1178.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0424.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0147.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1125.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1137.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1751.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1643.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0866.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1564.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0690.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0742.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0857.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0995.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1171.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0692.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1076.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0813.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0122.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1062.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0399.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1460.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1755.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0132.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0014.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1688.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0948.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1283.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1095.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1435.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1066.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1684.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1916.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0293.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0980.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0902.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1352.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1424.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1598.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0082.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0800.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0071.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1113.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1014.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1442.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0018.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0231.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1443.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0418.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0664.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1208.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0251.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1214.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1365.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1049.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1746.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1663.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1463.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1607.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0970.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0323.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1480.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1166.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1363.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1239.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0570.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0784.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0792.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0326.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1200.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0160.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1014.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0249.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1664.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1493.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0294.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1281.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1291.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0808.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1804.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0151.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1060.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1595.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0370.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1408.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1277.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0602.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0926.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0993.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0116.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1521.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0333.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1544.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0225.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1185.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0186.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0427.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0783.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0581.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1377.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1531.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1425.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0764.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1730.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1547.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1067.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0846.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0699.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1604.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0083.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1998.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1144.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0445.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0822.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1233.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0440.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1562.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0701.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0138.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0556.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0253.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1198.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1741.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1698.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0097.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1106.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1580.jpg,2,notumor
